CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	16	96.410738	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	16	94.997470	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	16	92.174332	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	16	92.407956	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	16	94.980963	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	16	92.482614	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	16	95.887296	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	16	95.050574	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	16	92.473971	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	16	96.335465	0.005751
