CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	38	615.316610	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	38	623.324452	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	38	619.467512	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	38	619.413006	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	38	613.451697	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	38	618.252061	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	38	627.708480	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	38	600.617902	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	38	617.132252	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	38	620.374284	0.003298
