CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	32	789.088173	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	32	794.033514	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	32	777.894533	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	32	786.899460	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	32	787.552336	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	32	808.776186	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	32	780.281809	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	32	816.379961	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	32	799.964298	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	32	785.631714	0.003298
