CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	35	806.019304	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	35	805.758863	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	35	807.124435	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	35	802.683521	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	35	796.405038	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	35	802.434521	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	35	809.763096	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	35	807.706833	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	35	795.728241	0.003298
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	1048576	8192	35	801.714023	0.003298
