CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	40	55.232962	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	40	55.325780	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	40	54.705876	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	40	55.600889	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	40	55.266302	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	40	54.820356	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	40	55.000531	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	40	54.710570	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	40	55.123814	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	40	55.233245	0.017340
