CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	39	118.709908	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	39	114.221609	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	39	118.225480	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	39	118.170092	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	39	118.471911	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	39	118.982636	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	39	118.938623	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	39	136.502889	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	39	119.159510	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	39	119.391421	0.014674
