CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	15	176.765410	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	15	177.762989	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	15	177.314608	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	15	178.282664	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	15	178.236062	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	15	178.480031	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	15	177.303990	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	15	176.842781	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	15	176.553259	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	15	177.298652	0.014674
