CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	14	177.496609	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	14	178.921608	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	14	179.551143	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	14	178.872177	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	14	177.853130	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	14	179.399886	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	14	177.953001	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	14	178.075364	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	14	178.662851	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	14	179.784215	0.014674
