CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	22	151.462082	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	22	152.106902	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	22	152.466411	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	22	152.413263	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	22	151.756921	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	22	153.310630	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	22	151.086362	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	22	149.432096	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	22	151.038803	0.014674
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	1000000	8192	22	152.002162	0.014674
