CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	32	62.297528	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	32	62.364581	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	32	62.287473	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	32	62.000119	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	32	62.482226	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	32	61.966204	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	32	62.292667	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	32	62.428257	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	32	62.077825	0.017340
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	2	1	490000	8192	32	62.393868	0.017340
