CPU	Núcleos	Processadores	Dimensões da variável independente	Dimensões da variável dependente	Conjunto de treinamento	Conjunto de teste	Threads	Tempo gasto	RMSE
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	39	85.342346	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	39	85.635849	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	39	85.651038	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	39	85.890263	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	39	85.674951	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	39	85.529221	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	39	85.853232	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	39	85.165106	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	39	87.633284	0.005751
Intel(R) Xeon(R) CPU E5-2690 v2 @ 3.00GHz	10	40	4	4	131072	8192	39	85.946172	0.005751
